MSR_Id,MedianCarSpeed,Latitude,Longitude,Direction,Canton,Name,Direction:1,Street
CH:0112.03,66.1999969,47.0210037,7.03112411,negative,NE,PONT DE THIELLE,negative,H 10
CH:0399.02,49.7000008,46.7829628,7.06362867,negative,FR,ROSE,negative,H 181
CH:0112.01,,47.0209465,7.03112411,positive,NE,PONT DE THIELLE,positive,H 10
CH:0262.01,63.0,46.7182312,8.57451153,negative,UR,"SUSTENPASS, MEIEN",negative,H 11
CH:0249.02,109.900002,46.317215,6.145751,positive,VD,COPPET W (AR),positive,A 1
CH:0249.03,95.5999985,46.3172493,6.14564848,negative,VD,COPPET W (AR),negative,A 1
CH:0262.02,68.6999969,46.7182541,8.57452583,positive,UR,"SUSTENPASS, MEIEN",positive,H 11
CH:0249.04,88.5999985,46.3172607,6.14560366,negative,VD,COPPET W (AR),negative,A 1
CH:0582.01,36.5,46.6357307,8.59560966,negative,UR,"ANDERMATT, OBERALPSTRASSE - UR9004",negative,H 19
CH:0582.02,35.2999992,46.635746,8.59565735,positive,UR,"ANDERMATT, OBERALPSTRASSE - UR9004",positive,H 19
CH:0537.02,78.4000015,46.4751205,6.86125851,,VD,VEVEY (AR),,A 9
CH:0331.05,109.0,46.5019684,6.89688873,negative,VD,CHATEL ST. DENIS (AR),negative,A 12
CH:0331.03,124.300003,46.5019188,6.89702368,positive,VD,CHATEL ST. DENIS (AR),positive,A 12
CH:0274.05,111.300003,47.4441681,8.34278202,negative,AG,WUERENLOS (AB) - AG1401,negative,A 1
CH:0537.07,82.3000031,46.4754105,6.86142635,negative,VD,VEVEY (AR),negative,A 9
CH:0274.06,98.4000015,47.4441872,8.34282207,negative,AG,WUERENLOS (AB) - AG1401,negative,A 1
CH:0237.04,,47.1763611,7.42515326,negative,SO,GRENCHEN (AB),negative,A 5
CH:0537.08,75.5,46.4744644,6.86332417,,VD,VEVEY (AR),,A 9
CH:0237.01,,47.1762352,7.42506742,positive,SO,GRENCHEN (AB),positive,A 5
CH:0274.01,98.8000031,47.4440956,8.34255695,positive,AG,WUERENLOS (AB) - AG1401,positive,A 1
CH:0537.03,38.0,46.4752312,6.86124086,positive,VD,VEVEY (AR),positive,A 9
CH:0537.04,54.0,46.4752617,6.86127377,positive,VD,VEVEY (AR),positive,A 9
CH:0274.02,108.099998,47.4441109,8.34260082,positive,AG,WUERENLOS (AB) - AG1401,positive,A 1
CH:0537.05,97.0,46.4753151,6.86133242,negative,VD,VEVEY (AR),negative,A 9
CH:0274.03,118.199997,47.4441223,8.34264469,positive,AG,WUERENLOS (AB) - AG1401,positive,A 1
CH:0237.02,,47.1762657,7.42505884,positive,SO,GRENCHEN (AB),positive,A 5
CH:0537.06,87.5999985,46.4753418,6.86136007,negative,VD,VEVEY (AR),negative,A 9
CH:0274.04,120.699997,47.4441528,8.34273815,negative,AG,WUERENLOS (AB) - AG1401,negative,A 1
CH:0331.01,104.800003,46.5018883,6.89707088,positive,VD,CHATEL ST. DENIS (AR),positive,A 12
CH:0501.02,59.0,46.9688301,7.12306452,positive,FR,"SUGIEZ, LE PEAGE N",positive,H 10
CH:0501.01,61.9000015,46.9688225,7.1230216,negative,FR,"SUGIEZ, LE PEAGE N",negative,H 10
CH:0569.03,42.0,47.3355675,8.46110153,,ZH,DREIECK ZUERICH-WEST 4 (AB) - ZH1205,,A 4
CH:0343.02,79.0,47.4495201,8.34278297,,AG,WETTINGEN OST ANSCHLUSS - AG1562,,A 1
CH:0343.03,78.3000031,47.449543,8.34273148,,AG,WETTINGEN OST ANSCHLUSS - AG1562,,A 1
CH:0343.01,82.0,47.449501,8.34282303,,AG,WETTINGEN OST ANSCHLUSS - AG1562,,A 1
CH:0343.04,75.5,47.4496498,8.34263802,,AG,WETTINGEN OST ANSCHLUSS - AG1562,,A 1
CH:0675.01,86.0999985,46.9834938,6.90996122,positive,NE,NEUCHATEL-OUEST TUNNEL (AR),positive,A 5
CH:0675.02,96.5,46.9835205,6.90990543,positive,NE,NEUCHATEL-OUEST TUNNEL (AR),positive,A 5
CH:0675.03,94.5,46.9835472,6.90982485,negative,NE,NEUCHATEL-OUEST TUNNEL (AR),negative,A 5
CH:0156.01,,46.8893661,8.59783649,negative,UR,SEELISBERGTUNNEL (AB),negative,A 2
CH:0156.02,,46.8893814,8.59786987,negative,UR,SEELISBERGTUNNEL (AB),negative,A 2
CH:0156.03,,46.8894119,8.59791946,positive,UR,SEELISBERGTUNNEL (AB),positive,A 2
CH:0018.01,53.0,46.7156982,8.20807362,negative,BE,"MEIRINGEN E, LAMMI",negative,H 6
CH:0018.02,53.2000008,46.7157288,8.20808792,positive,BE,"MEIRINGEN E, LAMMI",positive,H 6
CH:0100.02,15.0,46.2095261,9.02930164,negative,TI,CIRCONVAL. BELLINZONA (AS),negative,A 2
CH:0100.01,54.0,46.2098274,9.02994061,,TI,CIRCONVAL. BELLINZONA (AS),,A 2
CH:0100.06,87.5999985,46.2093658,9.0293808,positive,TI,CIRCONVAL. BELLINZONA (AS),positive,A 2
CH:0100.05,94.5,46.2093925,9.02936745,positive,TI,CIRCONVAL. BELLINZONA (AS),positive,A 2
CH:0525.01,79.5,46.1782532,8.84350491,negative,TI,TENERO,negative,A 13
CH:0100.04,84.0,46.209465,9.02933025,negative,TI,CIRCONVAL. BELLINZONA (AS),negative,A 2
CH:0100.03,76.6999969,46.2094994,9.02931595,negative,TI,CIRCONVAL. BELLINZONA (AS),negative,A 2
CH:0100.07,,46.2093391,9.02939415,positive,TI,CIRCONVAL. BELLINZONA (AS),positive,A 2
CH:0525.03,83.0999985,46.178215,8.84347343,positive,TI,TENERO,positive,A 13
CH:0156.04,,46.8894348,8.59795666,positive,UR,SEELISBERGTUNNEL (AB),positive,A 2
CH:0525.02,62.7999992,46.1782722,8.8437748,,TI,TENERO,,A 13
CH:0525.04,79.5999985,46.1781158,8.84345055,,TI,TENERO,,A 13
CH:0570.01,76.1999969,47.3933525,8.41646767,positive,ZH,URDORF N (AB) - ZH1302,positive,A 3
CH:0570.02,87.5,47.3933296,8.41651249,positive,ZH,URDORF N (AB) - ZH1302,positive,A 3
CH:0570.05,83.0,47.394207,8.41760826,negative,ZH,URDORF N (AB) - ZH1302,negative,A 3
CH:0570.04,83.8000031,47.3942299,8.41757393,negative,ZH,URDORF N (AB) - ZH1302,negative,A 3
CH:0570.06,80.3000031,47.3941879,8.41765404,negative,ZH,URDORF N (AB) - ZH1302,negative,A 3
CH:0205.03,97.6999969,47.0748062,8.29391861,negative,LU,"EMMENBRUECKE, GRUEBLISCH. (AB)",negative,A 2
CH:0205.04,99.5,47.0748177,8.29398441,positive,LU,"EMMENBRUECKE, GRUEBLISCH. (AB)",positive,A 2
CH:0205.01,86.5,47.0747833,8.29381752,negative,LU,"EMMENBRUECKE, GRUEBLISCH. (AB)",negative,A 2
CH:0205.02,89.8000031,47.074791,8.29387283,negative,LU,"EMMENBRUECKE, GRUEBLISCH. (AB)",negative,A 2
CH:0618.04,109.300003,47.2012482,8.46230793,positive,ZG,BLEGI N (AB),positive,A 4
CH:0618.03,115.5,47.2012939,8.46224499,negative,ZG,BLEGI N (AB),negative,A 4
CH:0618.06,77.5,47.201046,8.46253586,,ZG,BLEGI N (AB),,A 4
CH:0618.05,100.900002,47.2012253,8.46234894,positive,ZG,BLEGI N (AB),positive,A 4
CH:0618.02,106.900002,47.2013283,8.46221066,negative,ZG,BLEGI N (AB),negative,A 4
CH:0338.05,100.300003,47.450695,8.25932789,negative,AG,BADEN-WEST (AB) - AG1442,negative,A 1
CH:0282.06,72.6999969,47.4208641,9.33610725,negative,SG,"ST. JOSEFEN, SITTERVIADUKT (AB)",negative,A 1
CH:0338.04,107.800003,47.4506645,8.25934601,negative,AG,BADEN-WEST (AB) - AG1442,negative,A 1
CH:0338.03,95.0,47.4505997,8.25938416,positive,AG,BADEN-WEST (AB) - AG1442,positive,A 1
CH:0338.02,100.0,47.4505692,8.25940037,positive,AG,BADEN-WEST (AB) - AG1442,positive,A 1
CH:0196.01,55.2999992,46.6423035,8.59194183,negative,UR,"ANDERMATT, SCHOELLENEN",negative,A 2
CH:0196.02,54.0,46.6423073,8.59199333,positive,UR,"ANDERMATT, SCHOELLENEN",positive,A 2
CH:0282.03,,47.4207458,9.33618927,positive,SG,"ST. JOSEFEN, SITTERVIADUKT (AB)",positive,A 1
CH:0282.02,74.1999969,47.4207153,9.33620358,positive,SG,"ST. JOSEFEN, SITTERVIADUKT (AB)",positive,A 1
CH:0282.04,68.0999985,47.4207993,9.33613873,negative,SG,"ST. JOSEFEN, SITTERVIADUKT (AB)",negative,A 1
CH:0132.01,79.0,46.9727058,9.60482693,positive,GR,"PARDISLA, CHLUSTUNNEL",positive,A 28
CH:0562.01,88.0,47.3551903,8.42203045,negative,ZH,"BIRMENSDORF, HAFNERBERGTUNNEL (AB) - ZH1104",negative,A 4
CH:0562.02,96.0,47.3551903,8.42198753,negative,ZH,"BIRMENSDORF, HAFNERBERGTUNNEL (AB) - ZH1104",negative,A 4
CH:0006.01,68.8000031,47.5379257,7.62413597,negative,BL,"MUTTENZ, A2/ZUBR. SCHAENZLI",negative,H 18
CH:0006.03,72.0999985,47.5379066,7.62449598,positive,BL,"MUTTENZ, A2/ZUBR. SCHAENZLI",positive,H 18
CH:0006.02,77.3000031,47.5379257,7.62419224,negative,BL,"MUTTENZ, A2/ZUBR. SCHAENZLI",negative,H 18
CH:0006.04,69.8000031,47.537899,7.62455034,positive,BL,"MUTTENZ, A2/ZUBR. SCHAENZLI",positive,H 18
CH:0562.05,91.8000031,47.355175,8.4215889,positive,ZH,"BIRMENSDORF, HAFNERBERGTUNNEL (AB) - ZH1104",positive,A 4
CH:0132.02,80.9000015,46.9727364,9.60481453,negative,GR,"PARDISLA, CHLUSTUNNEL",negative,A 28
CH:0562.06,68.0,47.355175,8.42153168,positive,ZH,"BIRMENSDORF, HAFNERBERGTUNNEL (AB) - ZH1104",positive,A 4
CH:0294.01,64.5,47.4242172,8.05474377,negative,AG,KUETTIGEN N,negative,H 24
CH:0294.02,61.2999992,47.4242249,8.0548048,positive,AG,KUETTIGEN N,positive,H 24
CH:0201.01,118.900002,46.2404747,7.39398193,positive,VS,SION E  (AR),positive,A 9
CH:0687.02,42.0,46.875927,8.64935398,positive,UR,"ALTDORF, GOTTHARDSTRASSE - UR6014",positive,H 2
CH:0574.03,71.0,47.2698898,8.43921185,,ZH,ANSCHLUSS AFFOLTERN A.A 2 (AB) - ZH2104,,A 4
CH:0574.02,112.0,47.2725945,8.43775463,positive,ZH,ANSCHLUSS AFFOLTERN A.A 2 (AB) - ZH2104,positive,A 4
CH:0574.01,121.5,47.2726097,8.43779373,positive,ZH,ANSCHLUSS AFFOLTERN A.A 2 (AB) - ZH2104,positive,A 4
CH:0201.03,126.0,46.2405548,7.39393187,negative,VS,SION E  (AR),negative,A 9
CH:0201.04,116.900002,46.2405853,7.39391422,negative,VS,SION E  (AR),negative,A 9
CH:0631.01,45.2999992,46.8249626,9.54013824,negative,GR,MALIX N  - GR213,negative,H 3A
CH:0225.07,82.6999969,47.3161011,7.80630732,positive,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",positive,A 2
CH:0257.01,54.2999992,47.5769157,7.59880686,,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",,A 2
CH:0517.01,111.900002,47.4150162,9.27768326,positive,SG,"GOSSAU, OBERBERG (AB)",positive,A 1
CH:0257.03,,47.579216,7.59952497,negative,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",negative,A 2
CH:0517.03,120.800003,47.4150848,9.27780247,negative,SG,"GOSSAU, OBERBERG (AB)",negative,A 1
CH:0257.05,73.3000031,47.5764771,7.59918356,positive,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",positive,A 2
CH:0257.04,65.8000031,47.5764732,7.59913635,positive,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",positive,A 2
CH:0257.07,,47.5791473,7.59969234,,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",,A 2
CH:0257.06,76.8000031,47.5764923,7.59926987,,BS,"BASEL, ANSCHLUSS WIESE, KLEINHAENINGEN (AB)",,A 2
CH:0083.01,104.599998,46.3831139,6.92471933,positive,VD,VILLENEUVE (AR),positive,A 9
CH:0829.01,114.199997,47.1485672,9.03923607,positive,GL,BILTEN (AB),positive,A 3
CH:0829.03,123.5,47.1486206,9.0393486,negative,GL,BILTEN (AB),negative,A 3
CH:0083.04,103.099998,46.3830719,6.92491293,negative,VD,VILLENEUVE (AR),negative,A 9
CH:0225.05,95.5999985,47.3160782,7.8061657,positive,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",positive,A 2
CH:0225.06,86.0,47.316082,7.8062191,positive,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",positive,A 2
CH:0225.03,92.3000031,47.3157387,7.80596495,negative,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",negative,A 2
CH:0225.04,97.5,47.3157387,7.8060174,negative,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",negative,A 2
CH:0119.02,54.7000008,46.6612091,7.55763435,positive,BE,ERLENBACH I.S.,positive,H 11
CH:0119.01,51.5,46.6612396,7.55763912,negative,BE,ERLENBACH I.S.,negative,H 11
CH:0830.03,122.0,47.1287003,9.08473015,negative,GL,NIEDERURNEN (AB),negative,A 3
CH:0830.02,123.199997,47.1286316,9.08473206,positive,GL,NIEDERURNEN (AB),positive,A 3
CH:0830.01,114.0,47.1285934,9.08475304,positive,GL,NIEDERURNEN (AB),positive,A 3
CH:0549.01,93.0,47.793293,8.60273075,negative,SH,"BARGEN N, ZOLL (AB)",negative,A 4
CH:0188.01,31.2999992,46.4645729,6.07308006,negative,VD,LA CURE,negative,H 123
CH:0550.03,117.199997,47.4908791,7.77218103,negative,#N/A,#N/A,negative,#N/A
CH:0550.02,107.900002,47.4908638,7.77214098,negative,#N/A,#N/A,negative,#N/A
CH:0120.02,52.0,46.945179,8.62076473,positive,UR,SISIKON S,positive,A 4
CH:0120.01,59.0,46.9451828,8.62071514,negative,UR,SISIKON S,negative,A 4
CH:0550.01,97.5,47.4908485,7.77210045,negative,#N/A,#N/A,negative,#N/A
CH:0038.01,46.0999985,47.3523102,7.92339611,positive,SO,STARRKIRCH,positive,H 5
CH:0038.02,45.7999992,47.3517838,7.92216635,negative,SO,STARRKIRCH,negative,H 5
CH:0269.01,99.0,46.2808266,7.51766157,positive,VS,SIERRE W (AB),positive,A 9
CH:0269.02,106.300003,46.2808495,7.51764202,positive,VS,SIERRE W (AB),positive,A 9
CH:0269.03,106.0,46.28088,7.51751423,negative,VS,SIERRE W (AB),negative,A 9
CH:0269.04,98.0,46.2809029,7.51749802,negative,VS,SIERRE W (AB),negative,A 9
CH:0270.05,,47.4120216,8.57288742,,ZH,ZUERICH - OERLIKON (AB) ZH 1301,,A 1L
CH:0270.03,,47.4116516,8.5732317,negative,ZH,ZUERICH - OERLIKON (AB) ZH 1301,negative,A 1L
CH:0363.01,57.7000008,47.2471008,7.7576685,negative,BE,"AARWANGEN, SCHUERHOF",negative,H 244
CH:0270.04,,47.4116821,8.57322788,negative,ZH,ZUERICH - OERLIKON (AB) ZH 1301,negative,A 1L
CH:0270.01,,47.4115105,8.57367325,positive,ZH,ZUERICH - OERLIKON (AB) ZH 1301,positive,A 1L
CH:0318.02,124.400002,47.0472679,9.43161488,positive,SG,MELS N (AB),positive,A 3
CH:0748.01,54.5,46.6034775,7.37407827,negative,BE,WEISSENBACH,negative,H 11
CH:0318.03,121.300003,47.0473022,9.43170834,negative,SG,MELS N (AB),negative,A 3
CH:0748.02,60.0,46.6034775,7.37413931,positive,BE,WEISSENBACH,positive,H 11
CH:0505.03,121.900002,46.4141388,6.23366928,negative,VD,"GLAND, DUILLIER (AR)",negative,A 1
CH:0505.02,117.400002,46.4140701,6.23372269,positive,VD,"GLAND, DUILLIER (AR)",positive,A 1
CH:0026.02,90.5999985,46.9988785,8.31123352,negative,LU,ENNETHORW (AB),negative,A 2
CH:0542.06,99.5999985,47.4356041,8.35306454,negative,AG,SPREITENBACH W (AB) - AG1446,negative,A 1
CH:0301.05,103.199997,47.3656082,8.42435551,negative,ZH,BIRMENSDORF N (AB) - ZH1103,negative,A 4
CH:0026.05,89.3000031,46.9989243,8.3114233,positive,LU,ENNETHORW (AB),positive,A 2
CH:0026.04,99.0,46.9989243,8.31138039,positive,LU,ENNETHORW (AB),positive,A 2
CH:0301.04,98.9000015,47.3646889,8.42419243,positive,ZH,BIRMENSDORF N (AB) - ZH1103,positive,A 4
CH:0026.01,65.0,46.9988632,8.31111336,,LU,ENNETHORW (AB),,A 2
CH:0141.02,61.5,47.5457878,9.18854618,positive,TG,SULGEN E,positive,H 14
CH:0301.07,82.0,47.3656197,8.42444611,negative,ZH,BIRMENSDORF N (AB) - ZH1103,negative,A 4
CH:0301.06,96.0999985,47.3656158,8.42440128,negative,ZH,BIRMENSDORF N (AB) - ZH1103,negative,A 4
CH:0542.02,112.400002,47.4354706,8.35293293,positive,AG,SPREITENBACH W (AB) - AG1446,positive,A 1
CH:0026.06,59.9000015,46.9988518,8.31150723,,LU,ENNETHORW (AB),,A 2
CH:0542.03,101.0,47.4354973,8.35296917,positive,AG,SPREITENBACH W (AB) - AG1446,positive,A 1
CH:0542.04,121.300003,47.4355545,8.35300636,negative,AG,SPREITENBACH W (AB) - AG1446,negative,A 1
CH:0301.08,71.0,47.3630791,8.42530632,,ZH,BIRMENSDORF N (AB) - ZH1103,,A 4
CH:0828.04,115.699997,47.0808449,9.50111485,positive,SG,TRUEBBACH N (AB),positive,A 13
CH:0828.01,114.0,47.0809441,9.50096798,negative,SG,TRUEBBACH N (AB),negative,A 13
CH:0828.02,122.800003,47.0809212,9.50100517,negative,SG,TRUEBBACH N (AB),negative,A 13
CH:0280.05,,47.3910027,8.14183521,,AG,SCHAFISHEIM (AB) -  AG1410,,A 1
CH:0529.05,87.8000031,46.68993,8.59514046,positive,UR,WASSEN (AB),positive,A 2
CH:0529.04,99.3000031,46.6899338,8.59509659,positive,UR,WASSEN (AB),positive,A 2
CH:0529.03,73.0,46.6899376,8.59502411,negative,UR,WASSEN (AB),negative,A 2
CH:0529.02,73.5999985,46.6899414,8.59498787,negative,UR,WASSEN (AB),negative,A 2
CH:0279.02,75.5,46.5806541,7.0905838,positive,FR,"ENNEY N, SAUSSIVUE",positive,H 190
CH:0279.01,78.3000031,46.5806732,7.09053516,negative,FR,"ENNEY N, SAUSSIVUE",negative,H 190
CH:0554.01,,47.4849243,7.77732944,negative,#N/A,#N/A,negative,#N/A
CH:0529.01,68.5,46.6899452,8.59494591,,UR,WASSEN (AB),,A 2
CH:0370.02,110.400002,46.4751015,6.81361294,positive,VD,CHEXBRES E (AR),positive,A 9
CH:0280.01,,47.3908424,8.14154625,positive,AG,SCHAFISHEIM (AB) -  AG1410,positive,A 1
CH:0280.03,,47.3909264,8.14182949,negative,AG,SCHAFISHEIM (AB) -  AG1410,negative,A 1
CH:0280.02,,47.3908806,8.14155006,positive,AG,SCHAFISHEIM (AB) -  AG1410,positive,A 1
CH:0325.03,123.300003,46.8493614,7.17649031,negative,FR,DUEDINGEN S (AB),negative,A 12
CH:0600.02,113.800003,47.4353142,9.64218616,negative,SG,"AU, LEHNENVIADUKT (AB)",negative,A 13
CH:0600.01,96.5999985,47.4353065,9.64214993,negative,SG,"AU, LEHNENVIADUKT (AB)",negative,A 13
CH:0325.01,116.0,46.8492851,7.17656088,positive,FR,DUEDINGEN S (AB),positive,A 12
CH:0243.03,103.099998,47.4463196,9.41953945,negative,SG,"ST. GALLEN E, BERGBACHVIADUKT (AB)",negative,A 1
CH:0243.04,96.3000031,47.4463348,9.41948414,negative,SG,"ST. GALLEN E, BERGBACHVIADUKT (AB)",negative,A 1
CH:0600.05,108.0,47.4352951,9.6423769,positive,SG,"AU, LEHNENVIADUKT (AB)",positive,A 13
CH:0014.01,58.2999992,46.4647026,9.79491425,negative,GR,"JULIER, LA VEDUTA",negative,H 3
CH:0014.02,56.0,46.4646988,9.79495239,positive,GR,"JULIER, LA VEDUTA",positive,H 3
CH:0656.01,59.0,46.8772392,8.70808601,positive,UR,SPIRINGEN - UR6301,positive,H 17
CH:0243.02,122.099998,47.4463692,9.41968155,positive,SG,"ST. GALLEN E, BERGBACHVIADUKT (AB)",positive,A 1
CH:0211.02,76.9000015,46.6520004,7.77469158,negative,BE,LEISSIGEN (TUNNEL) (AS),negative,A 8
CH:0598.07,78.0,47.4713364,9.44326878,,SG,"MEGGENHUS, VERZWEIGUNG (AB)",,A 23
CH:0598.06,76.5999985,47.4712982,9.4431963,positive,SG,"MEGGENHUS, VERZWEIGUNG (AB)",positive,A 23
CH:0211.01,77.0,46.6518517,7.77477741,positive,BE,LEISSIGEN (TUNNEL) (AS),positive,A 8
CH:0598.01,93.0,47.4708557,9.44267654,negative,SG,"MEGGENHUS, VERZWEIGUNG (AB)",negative,A 23
CH:0598.03,75.0999985,47.47089,9.44279003,negative,SG,"MEGGENHUS, VERZWEIGUNG (AB)",negative,A 23
CH:0598.02,99.5,47.4708519,9.44273186,negative,SG,"MEGGENHUS, VERZWEIGUNG (AB)",negative,A 23
CH:0598.05,89.0,47.4712753,9.44316101,positive,SG,"MEGGENHUS, VERZWEIGUNG (AB)",positive,A 23
CH:0116.01,84.0,46.5017548,6.71498966,positive,VD,GRANDVAUX N (AR),positive,A 9
CH:0116.03,104.300003,46.5018997,6.71516895,negative,VD,GRANDVAUX N (AR),negative,A 9
CH:0002.02,76.6999969,46.5751495,6.7246213,negative,VD,CHALET-A-GOBET,negative,H 1
CH:0002.01,74.9000015,46.5750885,6.72462416,positive,VD,CHALET-A-GOBET,positive,H 1
CH:0337.04,106.099998,47.4267464,8.23496914,negative,AG,BIRRHARD (AB) - AG1406,negative,A 1
CH:0337.02,117.900002,47.4266968,8.23507977,positive,AG,BIRRHARD (AB) - AG1406,positive,A 1
CH:0349.03,107.5,47.5462914,7.82531929,negative,AG,RHEINFELDEN (AB) - AG1420,negative,A 3
CH:0349.02,105.300003,47.5462227,7.82533741,positive,AG,RHEINFELDEN (AB) - AG1420,positive,A 3
CH:0349.04,100.300003,47.5463295,7.82530785,negative,AG,RHEINFELDEN (AB) - AG1420,negative,A 3
CH:0586.03,56.2000008,47.3937645,8.41720486,,ZH,URDORF N 2 (AB) - ZH1303,,A 3
CH:0586.04,,47.3950958,8.41862869,,ZH,URDORF N 2 (AB) - ZH1303,,A 3
CH:0586.01,62.7000008,47.3934135,8.41641235,,ZH,URDORF N 2 (AB) - ZH1303,,A 3
CH:0586.02,63.0,47.3934822,8.4164629,,ZH,URDORF N 2 (AB) - ZH1303,,A 3
CH:0530.01,74.0,46.894062,8.62063599,negative,UR,VERZWEIGUNG ALTDORF (AB),negative,A 4
CH:0530.02,71.0999985,46.8940392,8.62065601,negative,UR,VERZWEIGUNG ALTDORF (AB),negative,A 4
CH:0190.01,,46.9585457,6.7260251,positive,NE,"NOIRAIGUE, CLUSETTE",positive,H 10
CH:0190.02,,46.9585724,6.72601986,positive,NE,"NOIRAIGUE, CLUSETTE",positive,H 10
CH:0190.03,,46.9586029,6.72601414,negative,NE,"NOIRAIGUE, CLUSETTE",negative,H 10
CH:0394.01,46.5,47.048172,9.06083107,positive,GL,GLARUS N,positive,H 17
CH:0206.04,112.300003,46.7494545,6.61030579,negative,VD,"YVERDON, EPENDES (AR)",negative,A 1
CH:0206.03,120.699997,46.749424,6.61032391,negative,VD,"YVERDON, EPENDES (AR)",negative,A 1
CH:0087.02,50.7000008,47.6018639,9.29337502,positive,TG,GUETTINGEN,positive,H 13
CH:0206.02,120.199997,46.7493515,6.61035919,positive,VD,"YVERDON, EPENDES (AR)",positive,A 1
CH:0722.02,69.3000031,46.2035675,7.01384211,,VS,CCTL ST MAURICE OST,,A 9
CH:0173.02,58.0,46.9024696,6.46478558,positive,NE,LES VERRIERES,positive,H 10
CH:0173.01,61.0,46.9024391,6.46480846,negative,NE,LES VERRIERES,negative,H 10
CH:0206.01,112.0,46.749321,6.61037588,positive,VD,"YVERDON, EPENDES (AR)",positive,A 1
CH:0636.01,93.0,46.7112427,10.0853071,positive,GR,"ZERNEZ N, PRASCHITSCH - GR336",positive,H 27
CH:0648.03,113.599998,46.7836266,7.09024382,negative,FR,ANSCHLUSS MATRAN N,negative,A 12
CH:0075.02,77.5,46.9042397,7.70723486,negative,BE,"BOWIL, BORI",negative,H 10
CH:0648.02,121.199997,46.7836113,7.0902729,negative,FR,ANSCHLUSS MATRAN N,negative,A 12
CH:0075.01,77.0,46.904213,7.70726013,positive,BE,"BOWIL, BORI",positive,H 10
CH:0648.01,75.1999969,46.7840042,7.09072304,,FR,ANSCHLUSS MATRAN N,,A 12
CH:0218.03,111.5,47.0413208,7.03047514,negative,NE,CRESSIER (AR),negative,A 5
CH:0287.01,,47.4242859,8.48394871,positive,ZH,"WEININGEN, GUBRIST (AB)",positive,A 1C
CH:0218.04,102.0,47.0413399,7.03043795,negative,NE,CRESSIER (AR),negative,A 5
CH:0218.01,101.0,47.0412788,7.03057528,positive,NE,CRESSIER (AR),positive,A 5
CH:0648.04,82.1999969,46.7842941,7.09042263,,FR,ANSCHLUSS MATRAN N,,A 12
CH:0333.01,111.900002,46.6649323,6.57141018,positive,VD,BAVOIS (AR),positive,A 1
CH:0333.03,119.400002,46.6648979,6.5712738,negative,VD,BAVOIS (AR),negative,A 1
CH:0763.04,92.5,47.2813034,8.82399368,positive,ZH,HINWIL S,positive,A 15
CH:0763.02,124.0,47.2812424,8.82386589,negative,ZH,HINWIL S,negative,A 15
CH:0763.03,102.5,47.2812805,8.82395744,positive,ZH,HINWIL S,positive,A 15
CH:0287.04,,47.4244537,8.4839077,negative,ZH,"WEININGEN, GUBRIST (AB)",negative,A 1C
CH:0775.04,80.0,47.4745483,7.7590313,negative,BL,LAUSEN,negative,A 22
CH:0534.02,111.599998,46.5629654,6.577528,positive,VD,LAUSANNE BLECHERETTE (AR),positive,A 9
CH:0775.03,87.5,47.4745216,7.75900364,negative,BL,LAUSEN,negative,A 22
CH:0345.04,78.1999969,47.5344238,7.74143267,positive,AG,RHEINFELDEN (AB) - AG1424,positive,A 3
CH:0534.03,119.800003,46.5629959,6.57754183,positive,VD,LAUSANNE BLECHERETTE (AR),positive,A 9
CH:0104.03,86.4000015,46.9208908,7.50712729,positive,BE,MURI BE S (AB),positive,A 6
CH:0534.01,99.8000031,46.5629425,6.57751226,positive,VD,LAUSANNE BLECHERETTE (AR),positive,A 9
CH:0345.02,77.6999969,47.5345306,7.74139071,negative,AG,RHEINFELDEN (AB) - AG1424,negative,A 3
CH:0534.06,82.5999985,46.5631599,6.57734823,negative,VD,LAUSANNE BLECHERETTE (AR),negative,A 9
CH:0345.01,79.3000031,47.5345573,7.74136591,negative,AG,RHEINFELDEN (AB) - AG1424,negative,A 3
CH:0104.02,107.300003,46.9208527,7.50703859,negative,BE,MURI BE S (AB),negative,A 6
CH:0775.01,81.0,47.4744606,7.75894499,positive,BL,LAUSEN,positive,A 22
CH:0104.01,,46.9208374,7.50699949,negative,BE,MURI BE S (AB),negative,A 6
CH:0534.05,89.5,46.5631332,6.5773344,negative,VD,LAUSANNE BLECHERETTE (AR),negative,A 9
CH:0591.01,30.1000004,46.8808594,8.64363289,negative,UR,"ALTDORF, SCHMIEDGASSE - UR6018",negative,H 2
CH:0591.02,30.7999992,46.8808556,8.64368248,positive,UR,"ALTDORF, SCHMIEDGASSE - UR6018",positive,H 2
CH:0299.04,94.3000031,47.1969681,8.70278645,negative,SZ,"WOLLERAU, BLATTTUNNEL (AB)",negative,A 3
